timestamp,product,buy,sell,quantity,unit,gr_pure,buy_gr,sell_gr,price_diff_gr,sell_gr_premium,product_std
2022-04-08 09:00:34.285222+03:00,1 унция златен канадски кленов лист,3582,3698,1,oz,31.1,115.17,118.9,0.0324,0.0591,канадски кленов лист, 1 унция
2022-04-08 09:00:34.285222+03:00,1 унция златно кюлче Valcambi,3530,3678,1,oz,31.1,113.49,118.25,0.0419,0.0534,кюлче Valcambi, 1 унция
2022-04-08 09:00:34.285222+03:00,50 грама златно кюлче Valcambi,5674,5896,50,gr,50,113.48,117.92,0.0391,0.0504,кюлче Valcambi, 50 грама
2022-04-08 09:00:34.285222+03:00,100 грама златно кюлче Valcambi,11292,11725,100,gr,100,112.92,117.25,0.0383,0.0444,кюлче Valcambi, 100 грама
2022-04-08 09:00:34.285222+03:00,20 франка френски Наполеон с Лавров венец,679,721,20,fr,5.805,116.97,124.2,0.0618,0.1064,Френски Наполеон с Лавров венец, 20 франка
2022-04-08 09:00:34.285222+03:00,20 франка френски Гениус,679,715,20,fr,5.805,116.97,123.17,0.053,0.0972,Френски Гениус, 20 франка
2022-04-08 09:00:34.285222+03:00,1/10 унция златна австрийска филхармония,351,404,0.1,oz,3.1103,112.85,129.89,0.151,0.157,Австрийска филхармония, 1/10 унция
2022-04-08 09:00:34.285222+03:00,1 унция златен американски бизон,3582,3795,1,oz,31.1,115.17,122.01,0.0594,0.0868,американски бизон, 1 унция
2022-04-08 09:00:34.285222+03:00,1 унция Кругерранд Южна Африка,3565,3690,1,oz,28.50937,114.62,118.64,0.0351,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-08 09:00:34.285222+03:00,1 унция американски орел,3582,3776,1,eagle,28.6708,124.9354744,131.7019407,0.054159687,0.1754,американски орел, 1 унция
2022-04-08 09:00:34.285222+03:00,1 грам златно кюлче Valcambi,113,161,1,gr,1,113,161,0.4248,0.4342,кюлче Valcambi, 1 грам
2022-04-08 09:00:34.285222+03:00,2.5 грама златно кюлче Valcambi,284,373,2.5,gr,2.5,113.6,149.2,0.3134,0.3291,кюлче Valcambi, 2.5 грама
2022-04-08 09:00:34.285222+03:00,5 грама златно кюлче Valcambi,568,649,5,gr,5,113.6,129.8,0.1426,0.1562,кюлче Valcambi, 5 грама
2022-04-08 09:00:34.285222+03:00,10 грама златно кюлче Valcambi,1135,1248,10,gr,10,113.5,124.8,0.0996,0.1117,кюлче Valcambi, 10 грама
2022-04-08 09:00:34.285222+03:00,20 грама златно кюлче Valcambi,2269,2440,20,gr,20,113.45,122,0.0754,0.0868,кюлче Valcambi, 20 грама
2022-04-08 09:00:34.285222+03:00,100 австрийски корони – Франц Йосиф,3380,3633,100,cor,30.483,110.8814749,119.181183,0.074852071,,корони – Франц Йосиф, 100 австрийски
2022-04-08 09:00:34.285222+03:00,1 унция златен австралийски лунар година на Заека 2011,3495,4743,1,oz,31.1,112.37,152.49,0.357,0.3584,Австралийски лунар година на Заека 2011, 1 унция
2022-04-08 09:00:34.285222+03:00,1 унция златен австралийски лунар година на Мишката 2008,3495,5270,1,oz,31.1,112.37,169.44,0.5079,0.5093,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-08 09:00:34.285222+03:00,1 унция златен австралийски лунар година на Прасето 2007,3495,4919,1,oz,31.1,112.37,158.15,0.4074,0.4088,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-08 09:00:34.285222+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3495,5446,1,oz,31.1,112.37,175.1,0.5582,0.5598,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-08 12:00:47.335314+03:00,1 грам абонаментно златно кюлче Tavex,116,126,1,gr,1,116,126,0.0862,0.1225,абонаментно кюлче Tavex, 1 грам
2022-04-08 12:00:47.335314+03:00,1 унция златнo Австралийско Кенгуру,3579,3675,1,oz,31.1,115.07,118.16,0.0269,0.0527,Австралийско Кенгуру, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция златна австрийска филхармония,3579,3685,1,oz,31.1,115.07,118.48,0.0296,0.0555,Австрийска филхармония, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция златен канадски кленов лист,3579,3695,1,oz,31.1,115.07,118.8,0.0324,0.0584,канадски кленов лист, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция златно кюлче Valcambi,3526,3675,1,oz,31.1,113.37,118.16,0.0423,0.0527,кюлче Valcambi, 1 унция
2022-04-08 12:00:47.335314+03:00,50 грама златно кюлче Valcambi,5669,5890,50,gr,50,113.38,117.8,0.039,0.0495,кюлче Valcambi, 50 грама
2022-04-08 12:00:47.335314+03:00,100 грама златно кюлче Valcambi,11281,11714,100,gr,100,112.81,117.14,0.0384,0.0436,кюлче Valcambi, 100 грама
2022-04-08 12:00:47.335314+03:00,20 франка френски Наполеон с Лавров венец,678,721,20,fr,5.805,116.8,124.2,0.0634,0.1065,Френски Наполеон с Лавров венец, 20 франка
2022-04-08 12:00:47.335314+03:00,20 франка френски Гениус,678,714,20,fr,5.805,116.8,123,0.0531,0.0958,Френски Гениус, 20 франка
2022-04-08 12:00:47.335314+03:00,1/10 унция златна австрийска филхармония,350,404,0.1,oz,3.1103,112.53,129.89,0.1543,0.1572,Австрийска филхармония, 1/10 унция
2022-04-08 12:00:47.335314+03:00,1 унция златен американски бизон,3579,3791,1,oz,31.1,115.07,121.89,0.0593,0.0859,американски бизон, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция Кругерранд Южна Африка,3561,3685,1,oz,28.50937,114.49,118.48,0.0349,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция американски орел,3579,3773,1,eagle,28.6708,124.8308383,131.5973046,0.054205085,0.1754,американски орел, 1 унция
2022-04-08 12:00:47.335314+03:00,1 грам златно кюлче Valcambi,113,161,1,gr,1,113,161,0.4248,0.4343,кюлче Valcambi, 1 грам
2022-04-08 12:00:47.335314+03:00,2.5 грама златно кюлче Valcambi,284,373,2.5,gr,2.5,113.6,149.2,0.3134,0.3292,кюлче Valcambi, 2.5 грама
2022-04-08 12:00:47.335314+03:00,5 грама златно кюлче Valcambi,567,648,5,gr,5,113.4,129.6,0.1429,0.1546,кюлче Valcambi, 5 грама
2022-04-08 12:00:47.335314+03:00,10 грама златно кюлче Valcambi,1134,1247,10,gr,10,113.4,124.7,0.0996,0.1109,кюлче Valcambi, 10 грама
2022-04-08 12:00:47.335314+03:00,20 грама златно кюлче Valcambi,2267,2437,20,gr,20,113.35,121.85,0.075,0.0855,кюлче Valcambi, 20 грама
2022-04-08 12:00:47.335314+03:00,100 австрийски корони – Франц Йосиф,3377,3630,100,cor,30.483,110.7830594,119.0827674,0.074918567,,корони – Франц Йосиф, 100 австрийски
2022-04-08 12:00:47.335314+03:00,1 унция златен австралийски лунар година на Заека 2011,3492,4739,1,oz,31.1,112.27,152.36,0.3571,0.3573,Австралийски лунар година на Заека 2011, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция златен австралийски лунар година на Мишката 2008,3492,5265,1,oz,31.1,112.27,169.28,0.5078,0.5081,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция златен австралийски лунар година на Прасето 2007,3492,4914,1,oz,31.1,112.27,157.99,0.4072,0.4075,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-08 12:00:47.335314+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3492,5441,1,oz,31.1,112.27,174.93,0.5581,0.5584,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-08 15:00:34.486024+03:00,1 грам абонаментно златно кюлче Tavex,116,126,1,gr,1,116,126,0.0862,0.1215,абонаментно кюлче Tavex, 1 грам
2022-04-08 15:00:34.486024+03:00,1 унция златнo Австралийско Кенгуру,3582,3681,1,oz,31.1,115.17,118.35,0.0276,0.0534,Австралийско Кенгуру, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция златна австрийска филхармония,3582,3693,1,oz,31.1,115.17,118.73,0.0309,0.0568,Австрийска филхармония, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция златен канадски кленов лист,3582,3702,1,oz,31.1,115.17,119.02,0.0334,0.0594,канадски кленов лист, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция златно кюлче Valcambi,3530,3681,1,oz,31.1,113.49,118.35,0.0428,0.0534,кюлче Valcambi, 1 унция
2022-04-08 15:00:34.486024+03:00,50 грама златно кюлче Valcambi,5674,5901,50,gr,50,113.48,118.02,0.04,0.0505,кюлче Valcambi, 50 грама
2022-04-08 15:00:34.486024+03:00,100 грама златно кюлче Valcambi,11293,11736,100,gr,100,112.93,117.36,0.0392,0.0446,кюлче Valcambi, 100 грама
2022-04-08 15:00:34.486024+03:00,20 франка френски Наполеон с Лавров венец,679,722,20,fr,5.805,116.97,124.38,0.0633,0.1071,Френски Наполеон с Лавров венец, 20 франка
2022-04-08 15:00:34.486024+03:00,20 франка френски Гениус,679,715,20,fr,5.805,116.97,123.17,0.053,0.0963,Френски Гениус, 20 франка
2022-04-08 15:00:34.486024+03:00,1/10 унция златна австрийска филхармония,351,404,0.1,oz,3.1103,112.85,129.89,0.151,0.1561,Австрийска филхармония, 1/10 унция
2022-04-08 15:00:34.486024+03:00,1 унция златен американски бизон,3582,3798,1,oz,31.1,115.17,122.11,0.0603,0.0869,американски бизон, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция Кругерранд Южна Африка,3565,3693,1,oz,28.50937,114.62,118.73,0.0359,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция американски орел,3582,3780,1,eagle,28.6708,124.9354744,131.8414554,0.055276382,0.1754,американски орел, 1 унция
2022-04-08 15:00:34.486024+03:00,1 грам златно кюлче Valcambi,113,161,1,gr,1,113,161,0.4248,0.4331,кюлче Valcambi, 1 грам
2022-04-08 15:00:34.486024+03:00,2.5 грама златно кюлче Valcambi,284,373,2.5,gr,2.5,113.6,149.2,0.3134,0.328,кюлче Valcambi, 2.5 грама
2022-04-08 15:00:34.486024+03:00,5 грама златно кюлче Valcambi,568,650,5,gr,5,113.6,130,0.1444,0.1571,кюлче Valcambi, 5 грама
2022-04-08 15:00:34.486024+03:00,10 грама златно кюлче Valcambi,1135,1249,10,gr,10,113.5,124.9,0.1004,0.1117,кюлче Valcambi, 10 грама
2022-04-08 15:00:34.486024+03:00,20 грама златно кюлче Valcambi,2269,2442,20,gr,20,113.45,122.1,0.0762,0.0868,кюлче Valcambi, 20 грама
2022-04-08 15:00:34.486024+03:00,100 австрийски корони – Франц Йосиф,3380,3637,100,cor,30.483,110.8814749,119.3124036,0.076035503,,корони – Франц Йосиф, 100 австрийски
2022-04-08 15:00:34.486024+03:00,1 унция златен австралийски лунар година на Заека 2011,3495,4747,1,oz,31.1,112.37,152.62,0.3582,0.3585,Австралийски лунар година на Заека 2011, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция златен австралийски лунар година на Мишката 2008,3495,5275,1,oz,31.1,112.37,169.6,0.5093,0.5096,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция златен австралийски лунар година на Прасето 2007,3495,4924,1,oz,31.1,112.37,158.31,0.4088,0.4091,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-08 15:00:34.486024+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3495,5451,1,oz,31.1,112.37,175.26,0.5597,0.56,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-08 18:00:40.324367+03:00,1 грам абонаментно златно кюлче Tavex,117,127,1,gr,1,117,127,0.0855,0.1243,абонаментно кюлче Tavex, 1 грам
2022-04-08 18:00:40.324367+03:00,1 унция златна австрийска филхармония,3609,3718,1,oz,31.1,116.03,119.54,0.0303,0.0582,Австрийска филхармония, 1 унция
